Sample_Name,Sample_Type,Assay,Assay_Type,ID,rConc,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,soil_type,plot,treatment,block,sample_day,sample_number,sample_type,counts
P1_3,Unknown,sul2,Test,S74-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,3,water,3.4625796257183862e-298
P1_3,Unknown,sul2,Test,S74-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,3,water,3.4625796257183862e-298
P1_1,Unknown,sul2,Test,S73-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,1,water,3.4625796257183862e-298
P1_1,Unknown,sul2,Test,S73-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,1,water,3.4625796257183862e-298
P1_1,Unknown,sul2,Test,S73-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,1,water,3.4625796257183862e-298
P8_6,Unknown,sul2,Test,S72-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,6,water,3.4625796257183862e-298
P8_6,Unknown,sul2,Test,S72-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,6,water,3.4625796257183862e-298
P8_6,Unknown,sul2,Test,S72-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,6,water,3.4625796257183862e-298
P5_5,Unknown,sul2,Test,S30-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,5,water,3.4625796257183862e-298
P5_5,Unknown,sul2,Test,S30-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,5,water,3.4625796257183862e-298
P5_5,Unknown,sul2,Test,S30-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,5,water,3.4625796257183862e-298
P8_4,Unknown,sul2,Test,S71-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,4,water,3.4625796257183862e-298
P8_4,Unknown,sul2,Test,S71-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,4,water,3.4625796257183862e-298
P8_4,Unknown,sul2,Test,S71-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,4,water,3.4625796257183862e-298
P5_3,Unknown,sul2,Test,S29-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,3,water,3.4625796257183862e-298
P5_3,Unknown,sul2,Test,S29-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,3,water,3.4625796257183862e-298
P5_3,Unknown,sul2,Test,S29-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,3,water,3.4625796257183862e-298
P8_2,Unknown,sul2,Test,S70-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,2,water,3.4625796257183862e-298
P8_2,Unknown,sul2,Test,S70-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,2,water,3.4625796257183862e-298
P8_2,Unknown,sul2,Test,S70-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,2,water,3.4625796257183862e-298
P5_1,Unknown,sul2,Test,S28-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,1,water,3.4625796257183862e-298
P5_1,Unknown,sul2,Test,S28-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,1,water,3.4625796257183862e-298
P5_1,Unknown,sul2,Test,S28-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,1,water,3.4625796257183862e-298
P8_5,Unknown,sul2,Test,S66-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,5,water,3.4625796257183862e-298
P8_5,Unknown,sul2,Test,S66-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,5,water,3.4625796257183862e-298
P8_5,Unknown,sul2,Test,S66-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,5,water,3.4625796257183862e-298
P5_6,Unknown,sul2,Test,S36-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,6,water,3.4625796257183862e-298
P5_6,Unknown,sul2,Test,S36-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,6,water,3.4625796257183862e-298
P5_6,Unknown,sul2,Test,S36-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,6,water,3.4625796257183862e-298
P8_3,Unknown,sul2,Test,S65-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,3,water,3.4625796257183862e-298
P8_3,Unknown,sul2,Test,S65-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,3,water,3.4625796257183862e-298
P8_3,Unknown,sul2,Test,S65-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,3,water,3.4625796257183862e-298
P5_4,Unknown,sul2,Test,S35-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,4,water,3.4625796257183862e-298
P5_4,Unknown,sul2,Test,S35-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,4,water,3.4625796257183862e-298
P5_4,Unknown,sul2,Test,S35-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,4,water,3.4625796257183862e-298
P8_1,Unknown,sul2,Test,S64-A16,1,22.6778279676629,-1,1,Pass,0.0133288501073477,87.9558508984748,999,1,na,8,WCM,2,T00,1,water,6.75232750522308
P8_1,Unknown,sul2,Test,S64-A17,1,23.4545137965655,-1,1,Pass,0.0133288501073477,87.9881526480418,999,1,na,8,WCM,2,T00,1,water,3.909823741815439
P8_1,Unknown,sul2,Test,S64-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,8,WCM,2,T00,1,water,3.4625796257183862e-298
P5_2,Unknown,sul2,Test,S34-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,2,water,3.4625796257183862e-298
P5_2,Unknown,sul2,Test,S34-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,2,water,3.4625796257183862e-298
P5_2,Unknown,sul2,Test,S34-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,5,WCSM,2,T00,2,water,3.4625796257183862e-298
P7_6,Unknown,sul2,Test,S60-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,6,water,3.4625796257183862e-298
P7_6,Unknown,sul2,Test,S60-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,6,water,3.4625796257183862e-298
P7_6,Unknown,sul2,Test,S60-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,6,water,3.4625796257183862e-298
P6_5,Unknown,sul2,Test,S42-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,5,water,3.4625796257183862e-298
P6_5,Unknown,sul2,Test,S42-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,5,water,3.4625796257183862e-298
P6_5,Unknown,sul2,Test,S42-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,5,water,3.4625796257183862e-298
P7_4,Unknown,sul2,Test,S59-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,4,water,3.4625796257183862e-298
P7_4,Unknown,sul2,Test,S59-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,4,water,3.4625796257183862e-298
P7_4,Unknown,sul2,Test,S59-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,4,water,3.4625796257183862e-298
P6_3,Unknown,sul2,Test,S41-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,3,water,3.4625796257183862e-298
P6_3,Unknown,sul2,Test,S41-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,3,water,3.4625796257183862e-298
P6_3,Unknown,sul2,Test,S41-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,3,water,3.4625796257183862e-298
P7_2,Unknown,sul2,Test,S58-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,2,water,3.4625796257183862e-298
P7_2,Unknown,sul2,Test,S58-A17,1,22.9800413403019,-1,1,Pass,0.0133288501073477,87.8959016260303,999,1,na,7,WCM,1,T00,2,water,5.459086786843715
P7_2,Unknown,sul2,Test,S58-A18,1,23.6121517360948,-1,1,Pass,0.0133288501073477,87.934216195457,999,1,na,7,WCM,1,T00,2,water,3.4994111688236473
P6_1,Unknown,sul2,Test,S40-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,1,water,3.4625796257183862e-298
P6_1,Unknown,sul2,Test,S40-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,1,water,3.4625796257183862e-298
P6_1,Unknown,sul2,Test,S40-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,1,water,3.4625796257183862e-298
P7_5,Unknown,sul2,Test,S54-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,5,water,3.4625796257183862e-298
P7_5,Unknown,sul2,Test,S54-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,5,water,3.4625796257183862e-298
P7_5,Unknown,sul2,Test,S54-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,5,water,3.4625796257183862e-298
P6_6,Unknown,sul2,Test,S48-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,6,water,3.4625796257183862e-298
P6_6,Unknown,sul2,Test,S48-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,6,water,3.4625796257183862e-298
P6_6,Unknown,sul2,Test,S48-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,6,water,3.4625796257183862e-298
P7_3,Unknown,sul2,Test,S53-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,3,water,3.4625796257183862e-298
P7_3,Unknown,sul2,Test,S53-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,3,water,3.4625796257183862e-298
P7_3,Unknown,sul2,Test,S53-A18,1,22.8074664628914,-1,1,Pass,0.0133288501073477,87.8370479407405,999,1,na,7,WCM,1,T00,3,water,6.163761141468571
P6_4,Unknown,sul2,Test,S47-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,4,water,3.4625796257183862e-298
P6_4,Unknown,sul2,Test,S47-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,4,water,3.4625796257183862e-298
P6_4,Unknown,sul2,Test,S47-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,4,water,3.4625796257183862e-298
P7_1,Unknown,sul2,Test,S52-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,1,water,3.4625796257183862e-298
P7_1,Unknown,sul2,Test,S52-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,1,water,3.4625796257183862e-298
P7_1,Unknown,sul2,Test,S52-A18,1,23.0589710626581,-1,1,Pass,0.0133288501073477,87.954830333309,999,1,na,7,WCM,1,T00,1,water,5.164223838588205
P6_2,Unknown,sul2,Test,S46-A16,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,2,water,3.4625796257183862e-298
P6_2,Unknown,sul2,Test,S46-A17,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,2,water,3.4625796257183862e-298
P6_2,Unknown,sul2,Test,S46-A18,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,2,water,3.4625796257183862e-298
P2_5,Unknown,tetW,Test,S06-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,5,water,1.874196156587171e-287
P2_5,Unknown,tetW,Test,S06-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,5,water,1.874196156587171e-287
P2_5,Unknown,tetW,Test,S06-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,5,water,1.874196156587171e-287
P2_3,Unknown,tetW,Test,S05-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,3,water,1.874196156587171e-287
P2_3,Unknown,tetW,Test,S05-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,3,water,1.874196156587171e-287
P2_3,Unknown,tetW,Test,S05-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,3,water,1.874196156587171e-287
P2_1,Unknown,tetW,Test,S04-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,1,water,1.874196156587171e-287
P2_1,Unknown,tetW,Test,S04-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,1,water,1.874196156587171e-287
P2_1,Unknown,tetW,Test,S04-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,1,water,1.874196156587171e-287
P1_5,Unknown,tetW,Test,S03-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,5,water,1.874196156587171e-287
P1_5,Unknown,tetW,Test,S03-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,5,water,1.874196156587171e-287
P1_5,Unknown,tetW,Test,S03-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,5,water,1.874196156587171e-287
P1_3,Unknown,tetW,Test,S02-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,3,water,1.874196156587171e-287
P1_3,Unknown,tetW,Test,S02-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,3,water,1.874196156587171e-287
P1_3,Unknown,tetW,Test,S02-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,3,water,1.874196156587171e-287
P1_1,Unknown,tetW,Test,S01-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,1,water,1.874196156587171e-287
P1_1,Unknown,tetW,Test,S01-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,1,water,1.874196156587171e-287
P1_1,Unknown,tetW,Test,S01-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,1,water,1.874196156587171e-287
P2_6,Unknown,tetW,Test,S12-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,6,water,1.874196156587171e-287
P2_6,Unknown,tetW,Test,S12-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,6,water,1.874196156587171e-287
P2_6,Unknown,tetW,Test,S12-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,6,water,1.874196156587171e-287
P2_4,Unknown,tetW,Test,S11-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,4,water,1.874196156587171e-287
P2_4,Unknown,tetW,Test,S11-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,4,water,1.874196156587171e-287
P2_4,Unknown,tetW,Test,S11-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,4,water,1.874196156587171e-287
P2_2,Unknown,tetW,Test,S10-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,2,water,1.874196156587171e-287
P2_2,Unknown,tetW,Test,S10-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,2,water,1.874196156587171e-287
P2_2,Unknown,tetW,Test,S10-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,2,water,1.874196156587171e-287
P1_6,Unknown,tetW,Test,S09-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,6,water,1.874196156587171e-287
P1_6,Unknown,tetW,Test,S09-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,6,water,1.874196156587171e-287
P1_6,Unknown,tetW,Test,S09-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,6,water,1.874196156587171e-287
P1_4,Unknown,tetW,Test,S08-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,4,water,1.874196156587171e-287
P1_4,Unknown,tetW,Test,S08-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,4,water,1.874196156587171e-287
P1_4,Unknown,tetW,Test,S08-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,4,water,1.874196156587171e-287
P1_2,Unknown,tetW,Test,S07-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,2,water,1.874196156587171e-287
P1_2,Unknown,tetW,Test,S07-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,2,water,1.874196156587171e-287
P1_2,Unknown,tetW,Test,S07-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,2,water,1.874196156587171e-287
Supply_Water,Unknown,tetW,Test,S60-A10,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,na,na,na,T00,na,water,1.874196156587171e-287
Supply_Water,Unknown,tetW,Test,S60-A11,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,na,na,na,T00,na,water,1.874196156587171e-287
Supply_Water,Unknown,tetW,Test,S60-A12,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,na,na,na,T00,na,water,1.874196156587171e-287
P3_5,Unknown,tetW,Test,S06-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,5,water,1.874196156587171e-287
P3_5,Unknown,tetW,Test,S06-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,5,water,1.874196156587171e-287
P3_5,Unknown,tetW,Test,S06-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,5,water,1.874196156587171e-287
P3_3,Unknown,tetW,Test,S05-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,3,water,1.874196156587171e-287
P3_3,Unknown,tetW,Test,S05-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,3,water,1.874196156587171e-287
P3_3,Unknown,tetW,Test,S05-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,3,water,1.874196156587171e-287
P3_1,Unknown,tetW,Test,S04-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,1,water,1.874196156587171e-287
P3_1,Unknown,tetW,Test,S04-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,1,water,1.874196156587171e-287
P3_1,Unknown,tetW,Test,S04-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,1,water,1.874196156587171e-287
P2_6,Unknown,tetW,Test,S93-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,6,water,1.874196156587171e-287
P2_6,Unknown,tetW,Test,S93-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,6,water,1.874196156587171e-287
P2_6,Unknown,tetW,Test,S93-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,6,water,1.874196156587171e-287
P2_4,Unknown,tetW,Test,S92-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,4,water,1.874196156587171e-287
P2_4,Unknown,tetW,Test,S92-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,4,water,1.874196156587171e-287
P2_4,Unknown,tetW,Test,S92-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,4,water,1.874196156587171e-287
P2_2,Unknown,tetW,Test,S91-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,2,water,1.874196156587171e-287
P2_2,Unknown,tetW,Test,S91-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,2,water,1.874196156587171e-287
P2_2,Unknown,tetW,Test,S91-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,2,water,1.874196156587171e-287
P3_6,Unknown,tetW,Test,S12-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,6,water,1.874196156587171e-287
P3_6,Unknown,tetW,Test,S12-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,6,water,1.874196156587171e-287
P3_6,Unknown,tetW,Test,S12-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,6,water,1.874196156587171e-287
P3_4,Unknown,tetW,Test,S11-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,4,water,1.874196156587171e-287
P3_4,Unknown,tetW,Test,S11-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,4,water,1.874196156587171e-287
P3_4,Unknown,tetW,Test,S11-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,4,water,1.874196156587171e-287
P3_2,Unknown,tetW,Test,S10-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,2,water,1.874196156587171e-287
P3_2,Unknown,tetW,Test,S10-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,2,water,1.874196156587171e-287
P3_2,Unknown,tetW,Test,S10-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,2,water,1.874196156587171e-287
P2_5,Unknown,tetW,Test,S87-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,5,water,1.874196156587171e-287
P2_5,Unknown,tetW,Test,S87-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,5,water,1.874196156587171e-287
P2_5,Unknown,tetW,Test,S87-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,5,water,1.874196156587171e-287
P2_3,Unknown,tetW,Test,S86-A10,1,999,-1,0,Flag,0.0133288501073477,83.8715850431008,999,1,na,2,WCS,2,T00,3,water,1.874196156587171e-287
P2_3,Unknown,tetW,Test,S86-A11,1,999,-1,0,Flag,0.0133288501073477,83.8625140627865,999,1,na,2,WCS,2,T00,3,water,1.874196156587171e-287
P2_3,Unknown,tetW,Test,S86-A12,1,999,-1,0,Flag,0.0133288501073477,83.8781448034795,999,1,na,2,WCS,2,T00,3,water,1.874196156587171e-287
P2_1,Unknown,tetW,Test,S85-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,1,water,1.874196156587171e-287
P2_1,Unknown,tetW,Test,S85-A11,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,1,water,1.874196156587171e-287
P2_1,Unknown,tetW,Test,S85-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,1,water,1.874196156587171e-287
P9_6,Unknown,tetW,Test,S84-A10,1,21.5801068951143,1.26034354158285e-06,1,Pass,0.0133288501073477,83.3803012834314,999,1,na,9,WCM,3,T00,6,water,28.963875976950384
P9_6,Unknown,tetW,Test,S84-A11,1,22.7406505052633,5.81083444491992e-07,1,Pass,0.0133288501073477,83.4013677895656,999,1,na,9,WCM,3,T00,6,water,13.172682120847162
P9_6,Unknown,tetW,Test,S84-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,6,water,1.874196156587171e-287
P4_5,Unknown,tetW,Test,S18-A10,1,23.8369676966016,2.79638345682565e-07,1,Pass,0.0133288501073477,83.606649791147,999,1,na,4,WCSM,1,T00,5,water,6.257901061783828
P4_5,Unknown,tetW,Test,S18-A11,1,21.3129257385006,1.50626279764205e-06,1,Pass,0.0133288501073477,83.6301678485485,999,1,na,4,WCSM,1,T00,5,water,34.72435317327471
P4_5,Unknown,tetW,Test,S18-A12,1,22.8617483738621,5.35984432967256e-07,1,Pass,0.0133288501073477,83.5911076378999,999,1,na,4,WCSM,1,T00,5,water,12.133019715746316
P9_4,Unknown,tetW,Test,S83-A10,1,22.8059145145317,5.56325818630882e-07,1,Pass,0.0133288501073477,83.6005324671904,999,1,na,9,WCM,3,T00,4,water,12.601763740597864
P9_4,Unknown,tetW,Test,S83-A11,1,21.7640442465617,1.11479701872768e-06,1,Pass,0.0133288501073477,83.6287623535545,999,1,na,9,WCM,3,T00,4,water,25.563679021670993
P9_4,Unknown,tetW,Test,S83-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,4,water,1.874196156587171e-287
P4_3,Unknown,tetW,Test,S17-A10,1,24.1817393545106,2.22179614219381e-07,1,Pass,0.0133288501073477,83.2865880047334,999,1,na,4,WCSM,1,T00,3,water,4.95192322716928
P4_3,Unknown,tetW,Test,S17-A11,1,22.7694063127669,5.70042098318406e-07,1,Pass,0.0133288501073477,83.7026011730907,999,1,na,4,WCSM,1,T00,3,water,12.918011189713598
P4_3,Unknown,tetW,Test,S17-A12,1,22.9895614631243,4.92175752513357e-07,1,Pass,0.0133288501073477,83.6921785907582,999,1,na,4,WCSM,1,T00,3,water,11.124580274035148
P9_2,Unknown,tetW,Test,S82-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,2,water,1.874196156587171e-287
P9_2,Unknown,tetW,Test,S82-A11,1,22.8498822456218,5.40244323593862e-07,1,Pass,0.0133288501073477,83.4136463279003,999,1,na,9,WCM,3,T00,2,water,12.23115844661107
P9_2,Unknown,tetW,Test,S82-A12,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,2,water,1.874196156587171e-287
P4_1,Unknown,tetW,Test,S16-A10,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,4,WCSM,1,T00,1,water,1.874196156587171e-287
P4_1,Unknown,tetW,Test,S16-A11,1,22.9762980957489,4.96550106709446e-07,1,Pass,0.0133288501073477,83.5921404808404,999,1,na,4,WCSM,1,T00,1,water,11.225205347009288
P4_1,Unknown,tetW,Test,S16-A12,1,25.8960981944453,7.07935930132086e-08,1,Pass,0.0133288501073477,83.6197942516807,999,1,na,4,WCSM,1,T00,1,water,1.5463252086234702
